,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
342,GO:BP,GO:1903508,positive regulation of nucleic acid-templated transcription,0.044469264948711014,True,"""Any process that activates or increases the frequency, rate or extent of nucleic acid-templated transcription."" [GO_REF:0000058, GOC:pr, GOC:TermGenie, GOC:txnOH, GOC:vw]",591,1437,50,11798,0.03479471120389701,0.08460236886632826,sing,"['GO:0097659', 'GO:1902680', 'GO:1903506']"
343,GO:BP,GO:1902680,positive regulation of RNA biosynthetic process,0.044469264948711014,True,"""Any process that activates or increases the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",591,1437,50,11798,0.03479471120389701,0.08460236886632826,sing,"['GO:0010557', 'GO:0031328', 'GO:0032774', 'GO:0051254', 'GO:2001141']"
344,GO:MF,GO:0072509,divalent inorganic cation transmembrane transporter activity,0.04471569242457884,True,"""Enables the transfer of inorganic cations with a valency of two from one side of a membrane to the other. Inorganic cations are atoms or small molecules with a positive charge that do not contain carbon in covalent linkage."" [GOC:mah]",80,1310,2,11762,0.0015267175572519084,0.025,sing,['GO:0022890']
345,GO:BP,GO:0003002,regionalization,0.04626324911398592,True,"""The pattern specification process that results in the subdivision of an axis or axes in space to define an area or volume in which specific patterns of cell differentiation will take place or in which cells interpret a specific environment."" [GOC:dph, GOC:isa_complete]",473,1437,38,11798,0.026443980514961725,0.080338266384778,sing,['GO:0007389']
346,GO:BP,GO:0051963,regulation of synapse assembly,0.04626324911398592,True,"""Any process that modulates the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse."" [GOC:ai, GOC:pr]",121,1437,5,11798,0.003479471120389701,0.04132231404958678,sing,"['GO:0007416', 'GO:0050807', 'GO:1901888']"
347,GO:BP,GO:0010033,response to organic substance,0.04626324911398592,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:sm, PMID:23356676]",657,1437,57,11798,0.03966597077244259,0.0867579908675799,sing,['GO:0042221']
348,GO:BP,GO:0032774,RNA biosynthetic process,0.04716738490766724,True,"""The chemical reactions and pathways resulting in the formation of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. Includes polymerization of ribonucleotide monomers. Refers not only to transcription but also to e.g. viral RNA replication."" [GOC:mah, GOC:txnOH]",1374,1437,135,11798,0.09394572025052192,0.0982532751091703,sing,"['GO:0009059', 'GO:0016070', 'GO:0034654']"
349,GO:BP,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,0.04716738490766724,True,"""Any process that modulates the frequency, rate or extent of ubiquitin-dependent protein catabolic process."" [GOC:BHF]",65,1437,1,11798,0.0006958942240779402,0.015384615384615385,sing,"['GO:0006511', 'GO:1903050']"
350,GO:BP,GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",0.04716738490766724,True,"""The series of molecular signals generated as a consequence of a G protein-coupled receptor binding to its physiological ligand, where the pathway proceeds with activation or inhibition of a nucleotide cyclase activity and a subsequent change in the concentration of a cyclic nucleotide."" [GOC:mah, GOC:signaling, ISBN:0815316194]",65,1437,1,11798,0.0006958942240779402,0.015384615384615385,sing,['GO:0007186']
351,GO:BP,GO:0007635,chemosensory behavior,0.04739296311295943,True,"""Behavior that is dependent upon the sensation of chemicals."" [GOC:go_curators]",133,1437,6,11798,0.0041753653444676405,0.045112781954887216,sing,"['GO:0007610', 'GO:0042221']"
352,GO:MF,GO:0106311,protein threonine kinase activity,0.048227451382018734,True,"""Catalysis of the reactions: ATP + protein threonine = ADP + threonine phosphate."" [RHEA:46608]",63,1310,1,11762,0.0007633587786259542,0.015873015873015872,sing,['GO:0004674']
353,GO:MF,GO:0106310,protein serine kinase activity,0.048227451382018734,True,"""Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate."" [RHEA:17989]",63,1310,1,11762,0.0007633587786259542,0.015873015873015872,sing,['GO:0004674']
354,GO:BP,GO:2000026,regulation of multicellular organismal development,0.048305853052552215,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",310,1437,22,11798,0.015309672929714684,0.07096774193548387,sing,"['GO:0007275', 'GO:0050793', 'GO:0051239']"
355,GO:BP,GO:1904396,regulation of neuromuscular junction development,0.04925950509644267,True,"""Any process that modulates the frequency, rate or extent of neuromuscular junction development."" [GO_REF:0000058, GOC:TermGenie, PMID:7722643]",120,1437,5,11798,0.003479471120389701,0.041666666666666664,sing,"['GO:0007528', 'GO:0050807']"
356,GO:BP,GO:0016310,phosphorylation,0.04985590426175785,True,"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]",683,1437,60,11798,0.04175365344467641,0.08784773060029283,sing,['GO:0006796']
